Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,State,City,Payment_Method,Order_Status,Customer_Segment
ORD100506,2025-07-19,CUST1194,Office Chair,Furniture,2,8500,0.2,13600.0,12956.82,643.18,West Bengal,Kolkata,Credit Card,Delivered,Consumer
ORD100507,2025-05-18,CUST1212,Office Chair,Furniture,3,8500,0.2,20400.0,19467.82,932.18,Karnataka,Mysuru,Credit Card,Delivered,Consumer
ORD100508,2025-12-25,CUST1252,Headphones,Electronics,4,2500,0.15,8500.0,6996.09,1503.91,Gujarat,Ahmedabad,Credit Card,Delivered,Consumer
ORD100509,2025-03-06,CUST1225,Headphones,Electronics,2,2500,0.0,5000.0,3310.33,1689.67,Uttar Pradesh,Lucknow,UPI,Delivered,Consumer
ORD100510,2025-09-13,CUST1191,Headphones,Electronics,2,2500,0.05,4750.0,3462.27,1287.73,Uttar Pradesh,Kanpur,Cash on Delivery,Delivered,Corporate
ORD100511,2025-08-29,CUST1093,Smartphone,Electronics,3,25000,0.1,67500.0,46177.85,21322.15,Maharashtra,Mumbai,Credit Card,Delivered,Corporate
ORD100512,2025-08-15,CUST1127,Mixer Grinder,Home Appliances,2,3800,0.1,6840.0,5849.49,990.51,Uttar Pradesh,Lucknow,UPI,Delivered,Corporate
ORD100513,2025-06-09,CUST1166,Jeans,Fashion,4,1800,0.1,6480.0,5399.4,1080.6,Delhi,New Delhi,Credit Card,Delivered,Small Business
ORD100514,2025-04-12,CUST1185,Air Fryer,Home Appliances,3,6500,0.1,17550.0,14439.25,3110.75,Telangana,Hyderabad,UPI,Delivered,Consumer
ORD100515,2025-10-27,CUST1062,Smartwatch,Electronics,1,5000,0.0,5000.0,3873.83,1126.17,West Bengal,Durgapur,Cash on Delivery,Delivered,Consumer
ORD100516,2025-02-15,CUST1128,Laptop,Electronics,5,55000,0.0,275000.0,187469.62,87530.38,Bihar,Gaya,Credit Card,Cancelled,Consumer
ORD100517,2025-03-20,CUST1275,T-Shirt,Fashion,1,900,0.0,900.0,610.39,289.61,Bihar,Gaya,UPI,Delivered,Corporate
ORD100518,2025-12-19,CUST1194,Smartwatch,Electronics,4,5000,0.2,16000.0,12849.05,3150.95,Rajasthan,Jodhpur,Debit Card,Delivered,Corporate
ORD100519,2025-12-23,CUST1251,Air Fryer,Home Appliances,4,6500,0.15,22100.0,17285.77,4814.23,Uttar Pradesh,Kanpur,Credit Card,Returned,Consumer
ORD100520,2025-11-03,CUST1284,Backpack,Bags,4,1800,0.05,6840.0,5694.38,1145.62,Rajasthan,Jodhpur,Credit Card,Delivered,Small Business
ORD100521,2025-01-01,CUST1260,Headphones,Electronics,3,2500,0.15,6375.0,5105.74,1269.26,Tamil Nadu,Coimbatore,Cash on Delivery,Delivered,Consumer
ORD100522,2025-10-03,CUST1199,Shoes,Fashion,3,3200,0.2,7680.0,5893.78,1786.22,Rajasthan,Jaipur,Credit Card,Returned,Small Business
ORD100523,2025-11-25,CUST1165,Desk,Furniture,5,6500,0.05,30875.0,21806.59,9068.41,Telangana,Hyderabad,UPI,Delivered,Small Business
ORD100524,2025-04-14,CUST1055,T-Shirt,Fashion,2,900,0.0,1800.0,1425.9,374.1,Delhi,New Delhi,Cash on Delivery,Delivered,Consumer
ORD100525,2025-10-30,CUST1132,Laptop,Electronics,4,55000,0.15,187000.0,162200.17,24799.83,Bihar,Gaya,UPI,Delivered,Consumer
ORD100526,2025-02-10,CUST1240,Shoes,Fashion,2,3200,0.2,5120.0,4531.9,588.1,Delhi,New Delhi,UPI,Delivered,Small Business
ORD100527,2025-01-21,CUST1037,Jeans,Fashion,1,1800,0.15,1530.0,1185.26,344.74,West Bengal,Durgapur,Debit Card,Delivered,Consumer
ORD100528,2025-04-09,CUST1270,Backpack,Bags,2,1800,0.15,3060.0,2465.18,594.82,Delhi,New Delhi,Credit Card,Returned,Small Business
ORD100529,2025-12-12,CUST1235,Headphones,Electronics,1,2500,0.2,2000.0,1817.11,182.89,Telangana,Warangal,Cash on Delivery,Delivered,Consumer
ORD100530,2025-03-22,CUST1274,Coffee Maker,Home Appliances,4,4500,0.15,15300.0,12136.55,3163.45,Maharashtra,Nagpur,Net Banking,Cancelled,Corporate
ORD100531,2025-08-09,CUST1166,Air Fryer,Home Appliances,3,6500,0.1,17550.0,14978.35,2571.65,Rajasthan,Jodhpur,Net Banking,Delivered,Small Business
ORD100532,2025-08-20,CUST1230,Backpack,Bags,5,1800,0.2,7200.0,5903.1,1296.9,Karnataka,Mysuru,Cash on Delivery,Delivered,Small Business
ORD100533,2025-06-04,CUST1004,Laptop,Electronics,5,55000,0.0,275000.0,225101.43,49898.57,Gujarat,Ahmedabad,Debit Card,Delivered,Consumer
ORD100534,2025-10-20,CUST1293,Mixer Grinder,Home Appliances,3,3800,0.15,9690.0,8122.27,1567.73,Rajasthan,Jaipur,Credit Card,Delivered,Consumer
ORD100535,2025-10-26,CUST1128,Desk,Furniture,2,6500,0.05,12350.0,8849.86,3500.14,Rajasthan,Jaipur,Credit Card,Delivered,Corporate
ORD100536,2025-06-16,CUST1248,Smartphone,Electronics,5,25000,0.0,125000.0,95192.31,29807.69,Bihar,Gaya,Credit Card,Cancelled,Small Business
ORD100537,2025-10-23,CUST1196,Jeans,Fashion,5,1800,0.2,7200.0,5994.78,1205.22,Bihar,Patna,UPI,Delivered,Corporate
ORD100538,2025-11-05,CUST1006,Mouse,Accessories,1,900,0.0,900.0,688.04,211.96,West Bengal,Durgapur,Cash on Delivery,Delivered,Corporate
ORD100539,2025-09-15,CUST1114,Backpack,Bags,5,1800,0.15,7650.0,5696.17,1953.83,Uttar Pradesh,Varanasi,Credit Card,Delivered,Small Business
ORD100540,2025-04-24,CUST1222,Jeans,Fashion,5,1800,0.15,7650.0,6399.36,1250.64,West Bengal,Durgapur,Debit Card,Cancelled,Consumer
ORD100541,2025-10-08,CUST1205,Headphones,Electronics,4,2500,0.15,8500.0,7639.69,860.31,Rajasthan,Jaipur,Debit Card,Delivered,Corporate
ORD100542,2025-09-07,CUST1203,Backpack,Bags,2,1800,0.1,3240.0,2602.96,637.04,West Bengal,Kolkata,Net Banking,Delivered,Small Business
ORD100543,2025-08-09,CUST1166,Shoes,Fashion,2,3200,0.0,6400.0,4214.89,2185.11,Telangana,Hyderabad,Net Banking,Delivered,Consumer
ORD100544,2025-06-26,CUST1013,T-Shirt,Fashion,3,900,0.05,2565.0,1733.15,831.85,West Bengal,Durgapur,Debit Card,Delivered,Corporate
ORD100545,2025-04-30,CUST1103,Shoes,Fashion,4,3200,0.0,12800.0,10282.58,2517.42,Tamil Nadu,Chennai,Debit Card,Delivered,Small Business
ORD100546,2025-03-17,CUST1148,Mixer Grinder,Home Appliances,1,3800,0.0,3800.0,3073.31,726.69,Delhi,New Delhi,UPI,Delivered,Small Business
ORD100547,2025-04-18,CUST1276,Coffee Maker,Home Appliances,4,4500,0.1,16200.0,10890.08,5309.92,Delhi,Delhi,Credit Card,Delivered,Small Business
ORD100548,2025-12-22,CUST1010,Backpack,Bags,5,1800,0.2,7200.0,7364.76,-164.76,Gujarat,Surat,Cash on Delivery,Returned,Small Business
ORD100549,2025-12-23,CUST1139,Backpack,Bags,2,1800,0.0,3600.0,2384.94,1215.06,Uttar Pradesh,Varanasi,UPI,Cancelled,Small Business
ORD100550,2025-12-04,CUST1185,Laptop,Electronics,3,55000,0.2,132000.0,129930.61,2069.39,Delhi,Delhi,UPI,Delivered,Corporate
ORD100551,2025-02-20,CUST1162,Mixer Grinder,Home Appliances,4,3800,0.15,12920.0,12385.79,534.21,West Bengal,Kolkata,Cash on Delivery,Returned,Small Business
ORD100552,2025-12-31,CUST1012,Smartphone,Electronics,5,25000,0.1,112500.0,90418.91,22081.09,Maharashtra,Mumbai,UPI,Delivered,Small Business
ORD100553,2025-06-27,CUST1181,Keyboard,Accessories,4,1800,0.2,5760.0,4568.7,1191.3,Rajasthan,Jodhpur,Debit Card,Delivered,Consumer
ORD100554,2025-01-16,CUST1285,Backpack,Bags,3,1800,0.1,4860.0,4297.8,562.2,Gujarat,Ahmedabad,Debit Card,Delivered,Consumer
ORD100555,2025-12-14,CUST1117,Mouse,Accessories,1,900,0.2,720.0,615.68,104.32,West Bengal,Kolkata,Cash on Delivery,Delivered,Small Business
ORD100556,2025-03-09,CUST1106,Headphones,Electronics,5,2500,0.05,11875.0,8735.22,3139.78,West Bengal,Durgapur,Credit Card,Returned,Small Business
ORD100557,2025-09-26,CUST1070,T-Shirt,Fashion,3,900,0.2,2160.0,2038.85,121.15,Karnataka,Bengaluru,Cash on Delivery,Delivered,Small Business
ORD100558,2025-03-02,CUST1095,Air Fryer,Home Appliances,3,6500,0.0,19500.0,14090.99,5409.01,Bihar,Patna,Debit Card,Delivered,Small Business
ORD100559,2025-11-23,CUST1141,Laptop,Electronics,4,55000,0.05,209000.0,153441.42,55558.58,Rajasthan,Jodhpur,Credit Card,Delivered,Consumer
ORD100560,2025-10-18,CUST1119,Headphones,Electronics,5,2500,0.15,10625.0,8233.87,2391.13,Maharashtra,Mumbai,Net Banking,Delivered,Consumer
ORD100561,2025-03-10,CUST1258,T-Shirt,Fashion,1,900,0.2,720.0,694.41,25.59,Uttar Pradesh,Varanasi,Net Banking,Cancelled,Small Business
ORD100562,2025-03-25,CUST1099,T-Shirt,Fashion,4,900,0.1,3240.0,2535.29,704.71,Rajasthan,Jaipur,Credit Card,Delivered,Corporate
ORD100563,2025-04-14,CUST1105,Coffee Maker,Home Appliances,4,4500,0.0,18000.0,13739.77,4260.23,Uttar Pradesh,Varanasi,UPI,Delivered,Corporate
ORD100564,2025-08-07,CUST1208,Mixer Grinder,Home Appliances,3,3800,0.1,10260.0,9066.07,1193.93,Bihar,Gaya,UPI,Returned,Small Business
ORD100565,2025-10-20,CUST1275,Mixer Grinder,Home Appliances,4,3800,0.15,12920.0,12260.48,659.52,West Bengal,Durgapur,Net Banking,Delivered,Small Business
ORD100566,2025-07-22,CUST1021,Smartphone,Electronics,1,25000,0.0,25000.0,17852.86,7147.14,Tamil Nadu,Coimbatore,Net Banking,Cancelled,Small Business
ORD100567,2025-06-05,CUST1147,Coffee Maker,Home Appliances,3,4500,0.1,12150.0,9282.18,2867.82,Uttar Pradesh,Azamgarh,Cash on Delivery,Delivered,Corporate
ORD100568,2025-11-27,CUST1232,Keyboard,Accessories,5,1800,0.0,9000.0,6317.89,2682.11,Bihar,Patna,UPI,Returned,Consumer
ORD100569,2025-01-13,CUST1092,Headphones,Electronics,4,2500,0.1,9000.0,6711.61,2288.39,Bihar,Patna,Cash on Delivery,Returned,Small Business
ORD100570,2025-11-29,CUST1084,Air Fryer,Home Appliances,1,6500,0.05,6175.0,4363.43,1811.57,Karnataka,Mysuru,UPI,Delivered,Consumer
ORD100571,2025-09-19,CUST1082,Jeans,Fashion,1,1800,0.15,1530.0,1360.08,169.92,Tamil Nadu,Coimbatore,Cash on Delivery,Returned,Corporate
ORD100572,2025-03-25,CUST1075,Laptop,Electronics,5,55000,0.2,220000.0,217191.68,2808.32,Maharashtra,Pune,Credit Card,Delivered,Corporate
ORD100573,2025-03-09,CUST1104,Keyboard,Accessories,3,1800,0.2,4320.0,3454.67,865.33,Gujarat,Surat,UPI,Returned,Corporate
ORD100574,2025-11-08,CUST1253,Laptop,Electronics,4,55000,0.15,187000.0,171080.8,15919.2,Tamil Nadu,Coimbatore,Credit Card,Delivered,Small Business
ORD100575,2025-11-04,CUST1004,T-Shirt,Fashion,4,900,0.1,3240.0,2222.89,1017.11,Tamil Nadu,Coimbatore,Credit Card,Returned,Corporate
ORD100576,2025-12-01,CUST1179,Shoes,Fashion,1,3200,0.0,3200.0,2024.37,1175.63,Telangana,Hyderabad,UPI,Delivered,Consumer
ORD100577,2025-08-02,CUST1092,T-Shirt,Fashion,3,900,0.0,2700.0,1649.12,1050.88,Bihar,Gaya,Credit Card,Delivered,Small Business
ORD100578,2025-01-19,CUST1048,T-Shirt,Fashion,4,900,0.2,2880.0,2618.54,261.46,Bihar,Patna,Debit Card,Delivered,Corporate
ORD100579,2025-08-30,CUST1069,Air Fryer,Home Appliances,4,6500,0.15,22100.0,15971.38,6128.62,West Bengal,Kolkata,UPI,Delivered,Corporate
ORD100580,2025-10-20,CUST1271,Backpack,Bags,2,1800,0.15,3060.0,2206.08,853.92,West Bengal,Kolkata,UPI,Cancelled,Small Business
ORD100581,2025-05-13,CUST1270,Jeans,Fashion,4,1800,0.15,6120.0,5662.91,457.09,Bihar,Gaya,Net Banking,Returned,Corporate
ORD100582,2025-11-20,CUST1255,Air Fryer,Home Appliances,5,6500,0.1,29250.0,23215.9,6034.1,Maharashtra,Nagpur,Cash on Delivery,Delivered,Small Business
ORD100583,2025-11-17,CUST1061,Smartwatch,Electronics,1,5000,0.0,5000.0,3026.39,1973.61,Gujarat,Ahmedabad,Credit Card,Returned,Corporate
ORD100584,2025-04-19,CUST1006,Office Chair,Furniture,3,8500,0.15,21675.0,19821.9,1853.1,Uttar Pradesh,Varanasi,Credit Card,Delivered,Corporate
ORD100585,2025-01-04,CUST1059,Coffee Maker,Home Appliances,3,4500,0.15,11475.0,9733.48,1741.52,Delhi,Delhi,Debit Card,Delivered,Corporate
ORD100586,2025-06-23,CUST1246,Jeans,Fashion,2,1800,0.0,3600.0,2421.77,1178.23,Bihar,Patna,Cash on Delivery,Delivered,Small Business
ORD100587,2025-08-25,CUST1212,Headphones,Electronics,4,2500,0.15,8500.0,7971.04,528.96,Tamil Nadu,Chennai,UPI,Returned,Corporate
ORD100588,2025-07-01,CUST1034,Shoes,Fashion,2,3200,0.15,5440.0,4805.17,634.83,Rajasthan,Jaipur,Credit Card,Delivered,Consumer
ORD100589,2025-11-01,CUST1060,Mouse,Accessories,5,900,0.15,3825.0,3085.67,739.33,West Bengal,Kolkata,Debit Card,Delivered,Small Business
ORD100590,2025-07-10,CUST1232,Laptop,Electronics,1,55000,0.1,49500.0,43612.29,5887.71,Gujarat,Surat,Debit Card,Delivered,Small Business
ORD100591,2025-02-17,CUST1228,Keyboard,Accessories,3,1800,0.0,5400.0,4164.01,1235.99,Maharashtra,Mumbai,Net Banking,Delivered,Corporate
ORD100592,2025-09-26,CUST1159,Air Fryer,Home Appliances,2,6500,0.05,12350.0,10441.6,1908.4,Telangana,Hyderabad,Debit Card,Delivered,Consumer
ORD100593,2025-07-18,CUST1268,Mixer Grinder,Home Appliances,2,3800,0.2,6080.0,4621.12,1458.88,Telangana,Hyderabad,UPI,Delivered,Corporate
ORD100594,2025-02-22,CUST1267,Air Fryer,Home Appliances,3,6500,0.1,17550.0,15514.61,2035.39,Uttar Pradesh,Lucknow,Debit Card,Delivered,Small Business
ORD100595,2025-05-22,CUST1273,Coffee Maker,Home Appliances,3,4500,0.0,13500.0,8671.86,4828.14,Gujarat,Ahmedabad,Debit Card,Cancelled,Small Business
ORD100596,2025-11-15,CUST1287,Smartphone,Electronics,2,25000,0.05,47500.0,31259.06,16240.94,Gujarat,Ahmedabad,Net Banking,Delivered,Consumer
ORD100597,2025-05-26,CUST1294,Backpack,Bags,3,1800,0.0,5400.0,4360.61,1039.39,Rajasthan,Jodhpur,Credit Card,Delivered,Consumer
ORD100598,2025-01-15,CUST1242,Keyboard,Accessories,5,1800,0.1,8100.0,5500.44,2599.56,Bihar,Gaya,UPI,Delivered,Corporate
ORD100599,2025-10-31,CUST1229,Laptop,Electronics,4,55000,0.0,220000.0,166106.4,53893.6,Delhi,Delhi,Net Banking,Delivered,Corporate
ORD100600,2025-12-24,CUST1240,Mouse,Accessories,4,900,0.15,3060.0,2264.38,795.62,Karnataka,Bengaluru,UPI,Cancelled,Corporate
ORD100601,2025-11-12,CUST1133,T-Shirt,Fashion,2,900,0.0,1800.0,1136.91,663.09,Tamil Nadu,Coimbatore,Debit Card,Cancelled,Consumer
ORD100602,2025-09-01,CUST1058,Jeans,Fashion,4,1800,0.1,6480.0,4367.94,2112.06,Rajasthan,Jodhpur,Debit Card,Cancelled,Corporate
ORD100603,2025-09-18,CUST1053,Mixer Grinder,Home Appliances,3,3800,0.15,9690.0,8281.29,1408.71,Maharashtra,Pune,Cash on Delivery,Delivered,Corporate
ORD100604,2025-07-31,CUST1123,Backpack,Bags,5,1800,0.1,8100.0,6193.62,1906.38,Delhi,Delhi,Net Banking,Delivered,Small Business
ORD100605,2025-12-22,CUST1221,Headphones,Electronics,1,2500,0.05,2375.0,1614.53,760.47,Tamil Nadu,Coimbatore,Cash on Delivery,Returned,Corporate
ORD100606,2025-10-21,CUST1250,Backpack,Bags,1,1800,0.2,1440.0,1448.62,-8.62,Karnataka,Bengaluru,UPI,Returned,Small Business
ORD100607,2025-07-27,CUST1036,Desk,Furniture,4,6500,0.0,26000.0,17361.96,8638.04,Rajasthan,Jaipur,Net Banking,Delivered,Small Business
ORD100608,2025-02-01,CUST1047,Mixer Grinder,Home Appliances,3,3800,0.1,10260.0,8457.63,1802.37,Bihar,Gaya,Credit Card,Delivered,Small Business
ORD100609,2025-07-19,CUST1296,Air Fryer,Home Appliances,2,6500,0.1,11700.0,9319.39,2380.61,Uttar Pradesh,Azamgarh,Cash on Delivery,Delivered,Consumer
ORD100610,2025-08-11,CUST1177,T-Shirt,Fashion,5,900,0.2,3600.0,3001.5,598.5,Rajasthan,Jodhpur,UPI,Returned,Consumer
ORD100611,2025-10-09,CUST1028,Shoes,Fashion,2,3200,0.05,6080.0,3927.87,2152.13,Telangana,Warangal,UPI,Returned,Corporate
ORD100612,2025-07-21,CUST1163,Smartphone,Electronics,2,25000,0.1,45000.0,37724.44,7275.56,Gujarat,Ahmedabad,Cash on Delivery,Cancelled,Corporate
ORD100613,2025-10-12,CUST1197,Office Chair,Furniture,2,8500,0.1,15300.0,10720.12,4579.88,Telangana,Hyderabad,Debit Card,Cancelled,Consumer
ORD100614,2025-03-15,CUST1250,Keyboard,Accessories,1,1800,0.0,1800.0,1336.76,463.24,Maharashtra,Mumbai,Cash on Delivery,Delivered,Consumer
ORD100615,2025-08-21,CUST1261,Headphones,Electronics,5,2500,0.1,11250.0,9213.93,2036.07,West Bengal,Durgapur,Cash on Delivery,Returned,Corporate
ORD100616,2025-10-23,CUST1256,Office Chair,Furniture,2,8500,0.1,15300.0,12461.1,2838.9,Rajasthan,Jaipur,Credit Card,Returned,Corporate
ORD100617,2025-12-27,CUST1189,Office Chair,Furniture,1,8500,0.0,8500.0,6162.44,2337.56,Telangana,Warangal,UPI,Returned,Corporate
ORD100618,2025-02-10,CUST1268,Jeans,Fashion,5,1800,0.05,8550.0,6320.57,2229.43,Delhi,New Delhi,Net Banking,Delivered,Consumer
ORD100619,2025-10-01,CUST1006,Desk,Furniture,5,6500,0.0,32500.0,25960.63,6539.37,Delhi,Delhi,Cash on Delivery,Cancelled,Small Business
ORD100620,2025-05-31,CUST1149,Air Fryer,Home Appliances,4,6500,0.05,24700.0,21094.53,3605.47,Tamil Nadu,Coimbatore,Credit Card,Delivered,Small Business
ORD100621,2025-08-31,CUST1297,Air Fryer,Home Appliances,5,6500,0.05,30875.0,19939.14,10935.86,Bihar,Gaya,Credit Card,Returned,Consumer
ORD100622,2025-09-16,CUST1040,T-Shirt,Fashion,3,900,0.1,2430.0,1669.01,760.99,Gujarat,Ahmedabad,Debit Card,Delivered,Consumer
ORD100623,2025-11-06,CUST1090,Shoes,Fashion,3,3200,0.0,9600.0,7325.9,2274.1,Gujarat,Surat,Net Banking,Delivered,Small Business
ORD100624,2025-04-03,CUST1271,Desk,Furniture,3,6500,0.2,15600.0,12713.28,2886.72,Rajasthan,Jaipur,UPI,Delivered,Consumer
ORD100625,2025-05-02,CUST1226,Headphones,Electronics,4,2500,0.1,9000.0,7694.81,1305.19,Bihar,Patna,Credit Card,Delivered,Small Business
ORD100626,2025-08-26,CUST1205,Jeans,Fashion,3,1800,0.0,5400.0,3302.4,2097.6,Rajasthan,Jaipur,Cash on Delivery,Delivered,Corporate
ORD100627,2025-08-31,CUST1135,Jeans,Fashion,4,1800,0.2,5760.0,5437.68,322.32,Telangana,Hyderabad,Credit Card,Returned,Corporate
ORD100628,2025-09-29,CUST1022,Laptop,Electronics,4,55000,0.2,176000.0,147279.33,28720.67,Gujarat,Surat,UPI,Returned,Small Business
ORD100629,2025-02-20,CUST1131,Mouse,Accessories,3,900,0.05,2565.0,1778.65,786.35,West Bengal,Durgapur,Net Banking,Cancelled,Corporate
ORD100630,2025-04-03,CUST1161,Coffee Maker,Home Appliances,5,4500,0.05,21375.0,16854.7,4520.3,Karnataka,Bengaluru,Net Banking,Delivered,Small Business
ORD100631,2025-12-17,CUST1229,Laptop,Electronics,4,55000,0.0,220000.0,157422.79,62577.21,Delhi,New Delhi,Debit Card,Delivered,Small Business
ORD100632,2025-01-30,CUST1112,Keyboard,Accessories,1,1800,0.0,1800.0,1325.28,474.72,Gujarat,Ahmedabad,Net Banking,Delivered,Small Business
ORD100633,2025-11-28,CUST1290,Smartphone,Electronics,4,25000,0.2,80000.0,76804.87,3195.13,Delhi,New Delhi,Credit Card,Delivered,Small Business
ORD100634,2025-11-24,CUST1233,Headphones,Electronics,4,2500,0.2,8000.0,8059.6,-59.6,Gujarat,Surat,Debit Card,Cancelled,Small Business
ORD100635,2025-02-01,CUST1196,Air Fryer,Home Appliances,2,6500,0.0,13000.0,8593.04,4406.96,Rajasthan,Jodhpur,Cash on Delivery,Delivered,Consumer
ORD100636,2025-04-13,CUST1202,Keyboard,Accessories,4,1800,0.0,7200.0,5098.89,2101.11,Gujarat,Ahmedabad,Credit Card,Cancelled,Consumer
ORD100637,2025-08-15,CUST1133,Headphones,Electronics,2,2500,0.15,4250.0,3707.67,542.33,Telangana,Warangal,UPI,Delivered,Consumer
ORD100638,2025-03-18,CUST1001,Smartphone,Electronics,4,25000,0.0,100000.0,79723.27,20276.73,Bihar,Gaya,UPI,Cancelled,Corporate
ORD100639,2025-09-09,CUST1245,Headphones,Electronics,5,2500,0.0,12500.0,8917.3,3582.7,Rajasthan,Jodhpur,Cash on Delivery,Cancelled,Small Business
ORD100640,2025-09-04,CUST1063,Coffee Maker,Home Appliances,1,4500,0.1,4050.0,3644.61,405.39,Delhi,New Delhi,Net Banking,Returned,Corporate
ORD100641,2025-11-28,CUST1047,Mouse,Accessories,1,900,0.2,720.0,737.41,-17.41,Gujarat,Surat,Debit Card,Returned,Corporate
ORD100642,2025-07-16,CUST1098,Smartphone,Electronics,2,25000,0.0,50000.0,36099.23,13900.77,Tamil Nadu,Coimbatore,Debit Card,Cancelled,Consumer
ORD100643,2025-04-08,CUST1072,T-Shirt,Fashion,1,900,0.2,720.0,626.72,93.28,Rajasthan,Jodhpur,UPI,Delivered,Consumer
ORD100644,2025-10-04,CUST1158,Jeans,Fashion,4,1800,0.1,6480.0,4419.78,2060.22,Bihar,Patna,Cash on Delivery,Returned,Corporate
ORD100645,2025-01-22,CUST1208,Laptop,Electronics,1,55000,0.05,52250.0,42532.12,9717.88,Uttar Pradesh,Varanasi,UPI,Delivered,Small Business
ORD100646,2025-04-30,CUST1037,T-Shirt,Fashion,5,900,0.0,4500.0,3433.64,1066.36,Telangana,Warangal,UPI,Delivered,Corporate
ORD100647,2025-11-29,CUST1067,T-Shirt,Fashion,5,900,0.0,4500.0,2940.26,1559.74,Uttar Pradesh,Kanpur,UPI,Delivered,Small Business
ORD100648,2025-10-30,CUST1033,Laptop,Electronics,4,55000,0.15,187000.0,140261.37,46738.63,Gujarat,Ahmedabad,UPI,Delivered,Corporate
ORD100649,2025-12-14,CUST1206,Shoes,Fashion,1,3200,0.0,3200.0,2220.05,979.95,Bihar,Patna,Debit Card,Delivered,Small Business
ORD100650,2025-10-31,CUST1089,Shoes,Fashion,3,3200,0.0,9600.0,7374.05,2225.95,Telangana,Hyderabad,Debit Card,Delivered,Consumer
ORD100651,2025-03-26,CUST1225,Keyboard,Accessories,2,1800,0.2,2880.0,2452.98,427.02,Maharashtra,Pune,Credit Card,Returned,Consumer
ORD100652,2025-02-11,CUST1004,Headphones,Electronics,2,2500,0.0,5000.0,3967.59,1032.41,Delhi,Delhi,UPI,Delivered,Consumer
ORD100653,2025-09-01,CUST1065,Jeans,Fashion,4,1800,0.2,5760.0,5598.94,161.06,Bihar,Gaya,Credit Card,Delivered,Small Business
ORD100654,2025-11-09,CUST1020,Keyboard,Accessories,4,1800,0.0,7200.0,5805.93,1394.07,Telangana,Warangal,Net Banking,Delivered,Small Business
ORD100655,2025-10-13,CUST1121,Desk,Furniture,3,6500,0.05,18525.0,13496.59,5028.41,Bihar,Patna,Credit Card,Delivered,Small Business
ORD100656,2025-11-17,CUST1107,Smartphone,Electronics,5,25000,0.15,106250.0,81030.09,25219.91,Bihar,Gaya,Debit Card,Delivered,Consumer
ORD100657,2025-12-10,CUST1023,Smartphone,Electronics,4,25000,0.1,90000.0,63879.12,26120.88,Maharashtra,Nagpur,UPI,Delivered,Corporate
ORD100658,2025-08-21,CUST1023,Smartwatch,Electronics,3,5000,0.15,12750.0,11657.01,1092.99,West Bengal,Durgapur,UPI,Delivered,Small Business
ORD100659,2025-05-01,CUST1228,Headphones,Electronics,4,2500,0.15,8500.0,6255.34,2244.66,Maharashtra,Mumbai,Net Banking,Returned,Corporate
ORD100660,2025-02-20,CUST1122,Office Chair,Furniture,2,8500,0.0,17000.0,11419.73,5580.27,Karnataka,Mysuru,Cash on Delivery,Delivered,Corporate
ORD100661,2025-08-12,CUST1075,Air Fryer,Home Appliances,4,6500,0.15,22100.0,18370.81,3729.19,Karnataka,Bengaluru,Credit Card,Returned,Corporate
ORD100662,2025-11-20,CUST1184,Headphones,Electronics,2,2500,0.1,4500.0,3791.8,708.2,West Bengal,Durgapur,Debit Card,Delivered,Corporate
ORD100663,2025-08-27,CUST1235,Headphones,Electronics,3,2500,0.0,7500.0,4683.33,2816.67,Uttar Pradesh,Lucknow,Cash on Delivery,Delivered,Corporate
ORD100664,2025-10-11,CUST1118,Smartwatch,Electronics,5,5000,0.0,25000.0,18179.67,6820.33,Gujarat,Ahmedabad,UPI,Cancelled,Small Business
ORD100665,2025-08-08,CUST1127,Desk,Furniture,4,6500,0.05,24700.0,15682.96,9017.04,Karnataka,Mysuru,Credit Card,Delivered,Corporate
ORD100666,2025-01-23,CUST1021,Shoes,Fashion,5,3200,0.0,16000.0,11070.56,4929.44,Karnataka,Bengaluru,Cash on Delivery,Returned,Consumer
ORD100667,2025-08-20,CUST1254,Office Chair,Furniture,4,8500,0.2,27200.0,26543.26,656.74,Telangana,Warangal,Credit Card,Delivered,Small Business
ORD100668,2025-05-03,CUST1047,Coffee Maker,Home Appliances,2,4500,0.0,9000.0,6109.64,2890.36,Uttar Pradesh,Kanpur,UPI,Cancelled,Small Business
ORD100669,2025-01-13,CUST1233,Keyboard,Accessories,4,1800,0.15,6120.0,5503.7,616.3,Maharashtra,Nagpur,Cash on Delivery,Delivered,Small Business
ORD100670,2025-11-18,CUST1037,Office Chair,Furniture,4,8500,0.2,27200.0,25137.85,2062.15,Maharashtra,Pune,Cash on Delivery,Delivered,Small Business
ORD100671,2025-10-05,CUST1295,Laptop,Electronics,3,55000,0.2,132000.0,133343.27,-1343.27,Gujarat,Surat,Credit Card,Delivered,Small Business
ORD100672,2025-01-27,CUST1057,Air Fryer,Home Appliances,5,6500,0.2,26000.0,22102.53,3897.47,Rajasthan,Jaipur,Cash on Delivery,Delivered,Corporate
ORD100673,2025-12-27,CUST1035,Shoes,Fashion,3,3200,0.0,9600.0,7128.94,2471.06,Uttar Pradesh,Varanasi,Net Banking,Delivered,Consumer
ORD100674,2025-10-25,CUST1108,Mouse,Accessories,4,900,0.2,2880.0,2903.81,-23.81,Karnataka,Bengaluru,Credit Card,Delivered,Corporate
